Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week,Volatility_30d
2009-11-10,109.75,109.85,101.13,102.0,949872.0,-8.0418,8.72,112.7765,115.0662,198.7796,109.2655,113.0333,-3.7677,-3.6389,123.1182,102.4348,20.6834,23.3103,310415.55,485.89,2009,11,4,Tuesday,2.5197286072981138
2009-11-11,104.0,106.7,102.0,103.5,470987.0,1.4706,4.7,111.997,114.5762,198.0499,108.3785,112.3271,-3.9486,-3.7008,122.6796,101.3144,21.3651,28.434,315654.4,494.5,2009,11,4,Wednesday,2.517810667299574
2009-11-12,103.39,103.56,98.01,98.22,559896.0,-5.1014,5.55,110.9455,114.088,197.2695,106.8157,111.2822,-4.4665,-3.854,122.7076,99.1834,23.5241,25.2653,333112.7,464.17,2009,11,4,Thursday,2.634510494358443
2009-11-13,98.0,98.22,93.6,96.4,792868.0,-1.853,4.62,109.9195,113.5986,196.4615,105.2133,110.1798,-4.9665,-4.0765,122.9939,96.8451,26.1488,25.4001,356532.75,453.72,2009,11,4,Friday,2.647638692977468
2009-11-16,98.24,98.4,96.65,97.5,320355.0,1.1411,1.75,108.7245,113.1466,195.6255,104.0266,109.2405,-5.2139,-4.304,121.7496,95.6994,26.0501,29.2764,355981.55,460.04,2009,11,4,Monday,2.5353448817427227
2009-11-17,97.6,98.49,96.22,96.22,284704.0,-1.3128,2.27,107.61,112.6558,194.8066,102.8256,108.276,-5.4504,-4.5333,120.921,94.299,26.6219,29.0565,353216.85,452.69,2009,11,4,Tuesday,2.497999160560433
2009-11-18,97.0,97.9,96.12,96.82,278227.0,0.6236,1.78,106.5415,112.1702,193.9448,101.9017,107.4274,-5.5258,-4.7318,119.7066,93.3764,26.3302,25.1901,354206.0,456.13,2009,11,4,Wednesday,2.4789498848661444
2009-11-19,96.76,97.35,95.55,95.6,295337.0,-1.2601,1.8,105.4965,111.6322,193.0486,100.9322,106.5513,-5.6192,-4.9092,118.6512,92.3418,26.3094,25.6949,360818.7,449.13,2009,11,4,Thursday,2.4631711137912857
2009-11-20,97.39,97.4,93.76,94.0,429579.0,-1.6736,3.64,104.4465,110.9556,192.1736,99.8657,105.6216,-5.7559,-5.0786,117.7587,91.1343,26.6245,25.0394,372913.45,439.94,2009,11,4,Friday,2.4668796998306366
2009-11-23,95.0,95.55,93.67,94.36,215250.0,0.383,1.88,103.5145,110.3388,191.2937,99.0187,104.7874,-5.7688,-5.2166,116.915,90.114,26.801,29.2297,371089.25,442.0,2009,11,4,Monday,2.3752657285438845
2009-11-24,94.84,94.84,89.04,89.04,718410.0,-5.638,5.8,102.407,109.6716,190.4808,97.4835,103.6209,-6.1375,-5.4008,116.7637,88.0503,28.7134,21.9632,393598.1,411.44,2009,11,4,Tuesday,2.5427947287123915
2009-11-25,89.69,89.69,85.75,86.38,573346.0,-2.9874,3.94,101.218,108.9552,189.6703,95.7753,102.3438,-6.5686,-5.6343,116.761,85.675,31.086,19.2992,406059.1,396.17,2009,11,4,Wednesday,2.432966697687656
2009-11-26,84.71,85.17,81.0,81.0,565139.0,-6.2283,4.17,99.644,108.1474,188.8453,93.5021,100.7628,-7.2607,-5.9596,116.6883,82.5997,34.0886,13.6668,417632.65,365.26,2009,11,4,Thursday,2.5991295128910594
2009-11-27,79.39,88.36,78.1,86.16,877048.0,6.3704,10.26,98.42,107.6062,188.0921,92.3726,99.6811,-7.3085,-6.2294,115.6543,81.1857,34.4686,20.6635,447412.8,394.9,2009,11,4,Friday,2.9427423403071646
2009-11-30,88.05,89.12,82.0,82.0,3198279.0,-4.8282,7.12,97.0275,107.0362,187.319,90.7768,98.3714,-7.5946,-6.5024,114.8633,79.1917,35.6715,23.2906,598497.1,371.01,2009,11,4,Monday,2.8795446362228363
2009-12-01,83.15,83.39,79.39,81.45,1134828.0,-0.6707,4.0,95.7915,106.428,186.5463,89.3419,97.118,-7.7761,-6.7572,114.3703,77.2127,37.1576,19.7862,642056.6,367.85,2009,12,4,Tuesday,2.8734882048662485
2009-12-02,80.75,82.17,78.81,79.47,611259.0,-2.4309,3.36,94.399,105.8292,185.8186,87.8231,95.8107,-7.9876,-7.0032,113.5068,75.2912,38.2156,21.7535,657350.1,356.47,2009,12,4,Wednesday,2.8764105361073877
2009-12-03,79.99,81.88,79.24,80.52,623683.0,1.3212,2.64,93.037,105.2464,185.1395,86.6996,94.6781,-7.9785,-7.1983,112.0177,74.0563,37.9615,25.5089,667898.95,362.51,2009,12,4,Thursday,2.9148566267869582
2009-12-04,80.75,82.6,80.17,80.39,364655.0,-0.1614,2.43,91.5975,104.6918,184.4989,85.7289,93.6197,-7.8908,-7.3368,109.7731,73.4219,36.3513,22.7981,672925.15,361.76,2009,12,4,Friday,2.920696087691234
2009-12-07,81.13,81.8,80.4,81.42,287825.0,1.2813,1.4,90.1225,104.0576,183.9008,85.066,92.716,-7.65,-7.3994,106.3828,73.8622,32.5207,26.282,677577.35,367.68,2009,12,4,Monday,2.951388830568857
2009-12-08,81.5,81.5,78.51,78.89,409475.0,-3.1073,2.99,88.967,103.3394,183.2847,84.1158,91.6919,-7.576,-7.4348,104.9557,72.9783,31.9774,22.9399,650557.5,353.14,2009,12,4,Tuesday,2.9739172599316293
2009-12-09,79.16,81.14,79.11,79.44,462837.0,0.6972,2.03,87.764,102.6816,182.7419,83.3965,90.7843,-7.3878,-7.4254,102.7369,72.7911,29.9458,25.1078,650150.0,356.3,2009,12,4,Wednesday,2.99179142133051
2009-12-10,80.0,81.0,79.81,80.7,372927.0,1.5861,1.19,86.888,102.1094,182.2097,82.9816,90.0373,-7.0557,-7.3514,101.3257,72.4503,28.8753,29.2964,640801.55,363.54,2009,12,4,Thursday,2.9743958281598
2009-12-11,80.96,82.44,80.58,81.67,356365.0,1.202,1.86,86.1515,101.5538,181.6635,82.7798,89.4175,-6.6377,-7.2087,100.0384,72.2646,27.7738,30.6141,618976.4,369.11,2009,12,4,Friday,3.000371125197556
2009-12-14,83.32,83.33,80.84,81.0,357385.0,-0.8204,2.49,85.3265,100.898,181.043,82.506,88.794,-6.288,-7.0246,98.3055,72.3475,25.958,35.6838,620827.9,365.26,2009,12,4,Monday,3.0001300127689383
2009-12-15,81.78,81.95,80.18,80.43,307458.0,-0.7037,1.77,84.537,100.187,180.4186,82.1866,88.1745,-5.9878,-6.8172,96.6157,72.4583,24.1573,38.5533,621965.6,361.99,2009,12,4,Tuesday,2.966335710318381
2009-12-16,80.7,81.39,80.04,81.25,429026.0,1.0195,1.35,83.7585,99.5518,179.8024,82.0425,87.6615,-5.619,-6.5776,94.4288,73.0882,21.3405,50.5833,629505.55,366.7,2009,12,4,Wednesday,2.9649059606803503
2009-12-17,81.34,81.48,80.0,80.0,427978.0,-1.5385,1.48,82.9785,98.8656,179.1629,81.7283,87.094,-5.3657,-6.3352,92.1843,73.7727,18.4116,32.4201,636137.6,359.52,2009,12,4,Thursday,2.9570028666601744
2009-12-18,80.1,81.2,74.81,76.25,2474187.0,-4.6875,6.39,82.091,98.1364,178.4941,80.8855,86.2907,-5.4053,-6.1492,90.1773,74.0047,16.1726,33.1969,738368.0,337.98,2009,12,4,Friday,3.001473699377887
2009-12-21,74.88,75.45,72.41,73.93,769291.0,-3.0426,3.04,81.0695,97.2908,177.8108,79.8154,85.3751,-5.5597,-6.0313,87.6517,74.4873,13.1644,30.0847,766070.05,324.65,2009,12,4,Monday,2.974829739132526
2009-12-22,74.0,75.88,73.5,75.1,1907386.0,1.5826,2.38,80.3725,96.4928,177.1213,79.09,84.614,-5.5241,-5.9299,86.3229,74.4221,11.9009,37.9081,825518.85,331.37,2009,12,4,Tuesday,2.731699214387405
2009-12-23,75.42,76.9,74.82,76.9,438738.0,2.3968,2.08,79.8985,95.649,176.4308,78.753,84.0426,-5.2896,-5.8018,85.3209,74.4761,10.8448,40.3826,818788.45,341.71,2009,12,4,Wednesday,2.7653643212414365
2009-12-28,77.02,77.88,75.8,76.45,387406.0,-0.5852,2.08,79.671,94.793,175.738,78.3987,83.4802,-5.0815,-5.6577,85.2775,74.0645,11.213,39.7074,809901.8,339.13,2009,12,4,Monday,2.652073227123018
2009-12-29,76.52,78.04,76.5,77.39,268400.0,1.2296,1.54,79.2325,94.0024,175.0434,78.2435,83.0291,-4.7855,-5.4833,84.0131,74.4519,9.5611,39.4226,779469.4,344.53,2009,12,4,Tuesday,2.6694281015564028
2009-12-30,77.8,77.8,76.37,77.0,170645.0,-0.5039,1.43,78.9825,93.1144,174.3584,78.0522,82.5825,-4.5302,-5.2927,83.6758,74.2892,9.3867,44.4116,628087.7,342.29,2009,12,4,Wednesday,2.6472201155086696
2010-01-04,77.75,77.9,72.05,73.75,1319058.0,-4.2208,5.85,78.5975,92.2192,173.6771,77.3903,81.9282,-4.5379,-5.1417,83.6853,73.5097,10.1756,35.4921,637299.2,323.62,2010,1,1,Monday,2.720774256046893
2010-01-05,73.75,74.92,73.75,74.39,488331.0,0.8678,1.17,78.3435,91.3432,172.9986,76.9288,81.3698,-4.4411,-5.0016,83.7454,72.9416,10.8038,33.386,631152.8,327.3,2010,1,1,Tuesday,2.7256850449689756
2010-01-06,75.6,75.62,74.36,74.9,347928.0,0.6856,1.26,78.0625,90.5112,172.3119,76.6166,80.8906,-4.2739,-4.8561,83.5713,72.5537,11.0176,31.7323,617365.05,330.22,2010,1,1,Wednesday,2.738422864420143
2010-01-07,75.03,75.6,74.6,75.27,461594.0,0.494,1.0,77.8065,89.7166,171.6179,76.4095,80.4742,-4.0648,-4.6978,83.3357,72.2773,11.0585,34.2841,622212.0,332.35,2010,1,1,Thursday,2.7424481701553116
2010-01-08,75.79,76.38,75.34,76.05,274569.0,1.0363,1.04,77.538,88.9776,170.8134,76.3542,80.1465,-3.7924,-4.5167,82.8455,72.2305,10.615,38.1237,621549.2,336.83,2010,1,1,Friday,2.7539244785177064
2010-01-11,76.44,77.11,75.4,76.11,229367.0,0.0789,1.71,77.399,88.276,169.9189,76.3166,79.8475,-3.5309,-4.3196,82.703,72.095,10.608,35.4638,612543.8,337.18,2010,1,1,Monday,2.592014853895672
2010-01-12,76.0,76.05,74.01,74.01,315997.0,-2.7592,2.04,77.1275,87.553,169.039,75.9617,79.4151,-3.4534,-4.1463,82.5463,71.7087,10.8376,33.837,605201.8,325.11,2010,1,1,Tuesday,2.584754511700934
2010-01-13,74.11,74.85,73.6,74.04,215663.0,0.0405,1.25,76.7945,86.7842,168.2267,75.6661,79.017,-3.3509,-3.9872,82.1064,71.4826,10.6238,42.5388,597338.6,325.29,2010,1,1,Wednesday,2.3465468676112704
2010-01-14,74.95,75.28,72.91,73.5,220176.0,-0.7293,2.37,76.386,86.0414,167.4377,75.3328,78.6083,-3.2754,-3.8449,81.3654,71.4066,9.9588,48.35,590529.15,322.18,2010,1,1,Thursday,1.9834197936606281
2010-01-15,73.99,73.99,72.0,72.64,335835.0,-1.1701,1.99,75.968,85.2972,166.6326,74.9186,78.1662,-3.2476,-3.7254,80.7147,71.2213,9.4934,40.3302,589451.65,317.24,2010,1,1,Friday,1.8139329064407752
2010-01-18,72.9,73.28,72.0,72.55,341377.0,-0.1239,1.28,75.574,84.6248,165.7807,74.5542,77.7502,-3.196,-3.6195,80.0624,71.0856,8.9767,30.2452,591147.6,316.73,2010,1,1,Monday,1.8137318283854873
2010-01-19,72.76,73.15,71.1,72.81,279639.0,0.3584,2.05,75.152,83.9346,164.9627,74.2858,77.3842,-3.0984,-3.5153,78.9231,71.3809,7.5423,33.1793,583678.25,318.22,2010,1,1,Tuesday,1.775470181210467
2010-01-20,73.06,73.58,71.24,71.94,296880.0,-1.1949,2.34,74.749,83.2182,164.1274,73.9249,76.981,-3.056,-3.4235,78.0295,71.4685,6.561,24.6511,577123.35,313.22,2010,1,1,Wednesday,1.7567555478255372
2010-01-21,72.55,72.65,71.01,71.11,204800.0,-1.1537,1.64,74.492,82.4568,163.2903,73.4919,76.5461,-3.0542,-3.3496,78.0693,70.9147,7.1546,23.6818,463654.0,308.46,2010,1,1,Thursday,1.7622255712461259
2010-01-22,70.75,71.97,69.55,69.55,478210.0,-2.1938,2.42,74.273,81.6294,162.4471,72.8854,76.0278,-3.1424,-3.3082,78.4766,70.0694,8.4072,27.8947,449099.95,299.49,2010,1,1,Friday,1.7626007770160668
2010-01-25,69.44,70.32,68.11,68.2,275793.0,-1.9411,2.21,73.928,80.9534,161.5963,72.1646,75.448,-3.2834,-3.3032,78.9069,68.9491,9.9579,19.6866,367520.3,291.74,2010,1,1,Monday,1.7155443548840188
2010-01-26,68.0,68.75,67.03,67.9,339815.0,-0.4399,1.72,73.478,80.2414,160.7158,71.5085,74.8889,-3.3804,-3.3187,78.9303,68.0257,10.9046,15.0,362574.15,290.02,2010,1,1,Tuesday,1.701375090594741
2010-01-27,67.69,67.78,66.07,66.26,445976.0,-2.4153,1.71,72.9685,79.6022,159.8382,70.701,74.2497,-3.5487,-3.3647,79.112,66.825,12.2871,10.0266,365502.65,280.6,2010,1,1,Wednesday,1.68836823296006
2010-01-28,67.13,67.49,64.03,64.03,677613.0,-3.3655,3.46,72.3005,78.9548,158.9726,69.6747,73.4927,-3.818,-3.4553,79.2696,65.3314,13.9383,2.7515,385963.3,267.79,2010,1,1,Thursday,1.7220410172433975
2010-01-29,64.9,65.49,62.8,63.28,817297.0,-1.1713,2.69,71.6145,78.2704,158.0473,68.6909,72.7362,-4.0453,-3.5733,79.3001,63.9289,15.3712,2.1625,418295.9,263.48,2010,1,1,Friday,1.723422526080592
2010-02-01,63.3,66.21,63.01,65.9,655681.0,4.1403,3.2,71.222,77.664,157.1902,68.2615,72.2298,-3.9683,-3.6523,79.2429,63.2011,16.0418,20.8902,385127.05,278.53,2010,2,1,Monday,1.9458091247778329
2010-02-02,66.15,67.28,65.35,66.69,529857.0,1.1988,1.93,70.837,77.0614,156.3386,68.0198,71.8195,-3.7997,-3.6818,78.9562,62.7178,16.2384,24.983,387203.35,283.07,2010,2,1,Tuesday,1.9513608370045536
2010-02-03,67.41,69.84,67.11,68.0,605497.0,1.9643,2.73,70.492,76.5094,155.4862,68.0167,71.5365,-3.5198,-3.6494,78.4694,62.5146,15.9549,32.2122,400081.8,290.59,2010,2,1,Wednesday,1.9997886385700199
2010-02-04,68.47,69.13,65.95,66.0,495853.0,-2.9412,3.18,70.0285,75.9494,154.6652,67.7065,71.1264,-3.42,-3.6035,77.9137,62.1433,15.7704,30.0,401794.75,279.1,2010,2,1,Thursday,1.8971011475647959
2010-02-05,65.69,66.5,61.75,62.61,2667062.0,-5.1364,4.75,69.3565,75.3144,153.7937,66.9224,70.4956,-3.5732,-3.5974,77.3707,61.3423,16.0285,25.0251,521419.4,259.63,2010,2,1,Friday,2.0292064971539157
2010-02-08,63.29,64.73,62.19,62.83,591443.0,0.3514,2.54,68.6925,74.7902,152.8889,66.2928,69.9278,-3.635,-3.6049,76.5498,60.8352,15.7146,24.8741,539523.2,260.89,2010,2,1,Monday,1.9971537769834475
2010-02-09,63.59,64.87,62.65,63.97,502110.0,1.8144,2.22,68.1905,74.342,151.993,65.9354,69.4864,-3.551,-3.5942,75.8988,60.4822,15.4167,30.2037,548828.85,267.44,2010,2,1,Tuesday,1.969931177442953
2010-02-10,64.44,65.26,64.07,64.67,230329.0,1.0943,1.19,67.722,74.0154,151.1114,65.7408,69.1297,-3.3889,-3.5531,75.0637,60.3803,14.6833,33.9,549562.15,271.46,2010,2,1,Wednesday,1.9938750650313408
2010-02-11,64.91,65.01,62.02,62.54,281414.0,-3.2936,2.99,67.174,73.543,150.2279,65.2483,68.6415,-3.3932,-3.5211,74.3336,60.0144,14.3193,32.9606,552624.05,259.23,2010,2,1,Thursday,2.0264448415797625
2010-02-12,63.32,63.48,61.39,62.3,346844.0,-0.3838,2.09,66.657,73.149,149.3644,64.7947,68.1718,-3.3771,-3.4923,73.646,59.668,13.978,34.8407,553174.5,257.85,2010,2,1,Friday,2.02693889585748
2010-02-15,62.5,63.15,62.13,62.58,176015.0,0.4494,1.02,66.1585,72.7716,148.5097,64.454,67.7576,-3.3036,-3.4546,72.7909,59.5261,13.2647,36.3169,544906.4,259.46,2010,2,1,Monday,1.922561922007646
2010-02-16,63.0,63.62,62.27,63.39,183195.0,1.2943,1.35,65.6875,72.45,147.6632,64.2903,67.4341,-3.1437,-3.3924,71.6334,59.7416,11.8918,42.2891,540084.2,264.11,2010,2,1,Tuesday,1.9347770290287154
2010-02-17,64.37,65.24,63.91,64.58,287565.0,1.8773,1.33,65.3195,72.1312,146.8389,64.3349,67.2227,-2.8878,-3.2915,70.4975,60.1415,10.3559,51.5652,539618.45,270.95,2010,2,1,Wednesday,1.9721230640646652
2010-02-18,64.48,65.3,63.16,63.97,307844.0,-0.9446,2.14,64.9625,71.8028,145.9888,64.2788,66.9817,-2.703,-3.1738,69.3896,60.5354,8.8542,51.9794,544770.65,267.44,2010,2,1,Thursday,1.9652518338814555
2010-02-19,63.88,64.82,63.12,63.16,465109.0,-1.2662,1.7,64.643,71.4376,145.1543,64.1066,66.6986,-2.592,-3.0574,68.5702,60.7158,7.8543,41.2292,544115.6,262.79,2010,2,1,Friday,1.9471747855738126
2010-02-22,63.57,65.81,63.55,65.03,536843.0,2.9607,2.26,64.4845,71.1604,144.347,64.2487,66.575,-2.3263,-2.9112,68.0461,60.9229,7.1232,45.0299,557168.1,273.53,2010,2,1,Monday,2.0501190602403145
2010-02-23,65.3,66.59,64.0,64.31,454146.0,-1.1072,2.59,64.305,70.8578,143.546,64.2581,66.4072,-2.1491,-2.7588,67.483,61.127,6.356,38.5475,562884.65,269.4,2010,2,1,Tuesday,2.0091958536121175
2010-02-24,65.17,65.74,64.12,65.2,331188.0,1.3839,1.62,64.252,70.5478,142.7596,64.403,66.3178,-1.9148,-2.59,67.3264,61.1776,6.1488,47.3333,557145.25,274.51,2010,2,1,Wednesday,2.0352508757245733
2010-02-25,65.29,65.8,63.97,64.06,377238.0,-1.7485,1.83,64.2535,70.1956,141.9783,64.3503,66.1506,-1.8003,-2.4321,67.3275,61.1795,6.1479,55.6863,542126.5,267.96,2010,2,1,Thursday,2.0493463879950156
2010-02-26,64.17,64.71,63.11,63.53,1117544.0,-0.8273,1.6,64.266,69.8462,141.1707,64.2241,65.9565,-1.7324,-2.2921,67.3253,61.2067,6.1186,52.6799,557138.85,264.92,2010,2,1,Friday,2.0460696620228465
2010-03-01,64.02,64.6,63.66,64.27,312116.0,1.1648,0.94,64.1845,69.523,140.3918,64.2311,65.8315,-1.6004,-2.1538,67.1458,61.2232,5.9226,51.1848,539960.6,269.17,2010,3,1,Monday,2.066047322621158
2010-03-02,64.1,65.64,64.1,65.64,314853.0,2.1316,1.54,64.132,69.2108,139.6199,64.4479,65.8173,-1.3695,-1.9969,66.9395,61.3245,5.615,53.6384,529210.4,277.04,2010,3,1,Tuesday,2.112806583006384
2010-03-03,65.47,67.1,65.19,66.84,224974.0,1.8281,1.91,64.074,68.9476,138.8441,64.8159,65.8931,-1.0772,-1.813,66.5764,61.5716,5.0047,67.3387,510184.25,283.93,2010,3,1,Wednesday,2.1416942658161076
2010-03-04,66.65,67.15,66.1,66.27,217580.0,-0.8528,1.05,64.0875,68.748,138.0587,65.0396,65.921,-0.8814,-1.6267,66.6361,61.5389,5.0972,65.5931,496270.6,280.65,2010,3,1,Thursday,2.1378842118065386
2010-03-05,67.2,71.74,66.9,71.36,846689.0,7.6807,4.84,64.525,68.6966,137.3026,66.012,66.3239,-0.3119,-1.3637,68.5703,60.4797,8.0906,75.0285,405251.95,309.89,2010,3,1,Friday,2.54390900153517
2010-03-08,72.0,72.3,70.9,71.22,334505.0,-0.1962,1.4,64.9445,68.619,136.5478,66.8132,66.6866,0.1266,-1.0656,69.8897,59.9993,9.8904,73.2069,392405.05,309.09,2010,3,1,Monday,2.5150221529267602
2010-03-09,71.19,71.74,69.65,69.85,248202.0,-1.9236,2.09,65.2385,68.478,135.8276,67.2804,66.9209,0.3595,-0.7806,70.6197,59.8573,10.7624,65.4545,379709.65,301.22,2010,3,1,Tuesday,2.5419708178958693
2010-03-10,70.19,70.96,69.55,70.28,290473.0,0.6156,1.41,65.519,68.3546,135.1287,67.7419,67.1697,0.5722,-0.5101,71.3421,59.6959,11.6463,68.7018,382716.85,303.69,2010,3,1,Wednesday,2.4973504837851217
2010-03-11,70.55,74.59,70.55,73.39,600376.0,4.4252,4.04,66.0615,68.2746,134.4282,68.6108,67.6305,0.9803,-0.212,72.683,59.44,13.243,76.6823,398664.95,321.55,2010,3,1,Thursday,2.5159572695784287
2010-03-12,74.1,76.46,74.1,74.43,980097.0,1.4171,2.36,66.668,68.2232,133.6519,69.5061,68.1342,1.3719,0.1048,74.0206,59.3154,14.7051,75.627,430327.6,327.53,2010,3,1,Friday,2.5015012810378887
2010-03-15,74.8,74.88,73.51,73.72,170568.0,-0.9539,1.37,67.225,68.2226,132.7545,70.1544,68.5479,1.6065,0.4051,74.9519,59.4981,15.4538,75.6683,430055.25,323.45,2010,3,1,Monday,2.4226089935600164
2010-03-16,74.84,75.74,74.28,75.5,232283.0,2.4145,1.46,67.8305,68.2448,131.9417,70.9768,69.0629,1.9139,0.7069,76.166,59.495,16.6711,76.795,432509.65,333.67,2010,3,1,Tuesday,2.446437608200096
2010-03-17,76.34,76.7,75.11,75.49,285655.0,-0.0132,1.59,68.376,68.2566,131.0841,71.6711,69.539,2.1321,0.9919,77.2278,59.5242,17.7037,81.592,432414.15,333.61,2010,3,1,Wednesday,2.4306262135648664
2010-03-18,75.87,75.88,74.67,74.77,247425.0,-0.9538,1.21,68.916,68.2466,130.2529,72.1479,69.9265,2.2214,1.2378,77.9519,59.8801,18.0718,80.744,429393.2,329.48,2010,3,1,Thursday,2.3632141520034953
2010-03-19,75.14,76.25,75.05,75.11,634963.0,0.4547,1.2,69.5135,68.2278,129.3891,72.6036,70.3104,2.2932,1.4489,78.5272,60.4998,18.0273,80.3132,437885.9,331.43,2010,3,1,Friday,2.115480906552508
2010-03-22,75.2,76.0,74.84,75.71,374581.0,0.7988,1.16,70.0475,68.2198,128.4967,73.0815,70.7104,2.3711,1.6333,79.207,60.888,18.319,79.4272,429772.8,334.88,2010,3,1,Monday,2.1150277377083206
2010-03-23,75.5,75.97,71.28,72.36,935602.0,-4.4248,4.69,70.45,68.1868,127.5955,72.9705,70.8326,2.1379,1.7343,79.2483,61.6517,17.5966,64.3302,453845.6,315.64,2010,3,1,Tuesday,2.2951286325731695
2010-03-24,72.37,72.92,70.87,71.15,425512.0,-1.6722,2.05,70.7475,68.129,126.6783,72.6904,70.8561,1.8343,1.7543,79.1937,62.3013,16.8924,62.2613,458561.8,308.68,2010,3,1,Wednesday,2.323202635038104
2010-03-25,71.5,71.69,69.6,70.28,541083.0,-1.2228,2.09,71.0585,68.0646,125.7902,72.3196,70.8134,1.5062,1.7046,78.9046,63.2124,15.6922,46.5561,466754.05,303.69,2010,3,1,Thursday,2.240678478517538
2010-03-26,71.23,73.25,70.41,72.56,534967.0,3.2442,2.84,71.51,68.063,124.9701,72.3566,70.9428,1.4138,1.6465,78.5275,64.4925,14.035,53.7598,437625.2,316.78,2010,3,1,Friday,2.29344490812847
2010-03-29,72.96,72.96,71.93,71.93,234545.0,-0.8682,1.03,71.893,68.0506,124.1625,72.2909,71.0159,1.275,1.5722,78.0273,65.7587,12.2686,56.089,433746.65,313.17,2010,3,1,Monday,2.3077018552723185
2010-03-30,72.9,72.9,70.02,70.59,322649.0,-1.8629,2.88,72.1405,68.0062,123.3336,72.0293,70.9844,1.0449,1.4667,77.5717,66.7093,10.8624,50.8616,434136.45,305.47,2010,3,1,Tuesday,2.3415256866793124
2010-03-31,70.83,71.86,70.4,71.5,283422.0,1.2891,1.46,72.3735,67.9974,122.5361,71.9478,71.0226,0.9253,1.3584,77.2151,67.5319,9.6831,44.0152,437058.85,310.7,2010,3,1,Wednesday,2.3310408471299295
2010-04-01,71.33,71.89,71.01,71.6,235720.0,0.1399,0.88,72.64,68.0072,121.7741,71.8943,71.0653,0.829,1.2525,76.5675,68.7125,7.8549,40.4714,437965.85,311.27,2010,4,2,Thursday,2.318394962287624
2010-04-06,72.01,73.09,71.85,72.44,326255.0,1.1732,1.24,72.694,68.065,121.0391,71.9783,71.1672,0.8111,1.1643,76.5768,68.8112,7.7656,45.7276,411944.15,316.09,2010,4,2,Tuesday,2.3005843907780625
2010-04-07,73.08,73.08,72.17,72.85,265996.0,0.566,0.91,72.7755,68.158,120.2821,72.1124,71.2918,0.8206,1.0955,76.596,68.955,7.6409,40.2645,408518.7,318.45,2010,4,2,Wednesday,2.2527030257667264
2010-04-08,72.65,72.89,70.74,71.0,204363.0,-2.5395,2.15,72.833,68.22,119.3846,71.9412,71.2702,0.671,1.0106,76.4996,69.1664,7.3332,35.4693,406326.75,307.82,2010,4,2,Thursday,2.300491934250463
2010-04-09,71.5,72.42,70.12,70.86,266049.0,-0.1972,2.3,72.862,68.312,118.5264,71.7749,71.2398,0.5351,0.9155,76.4519,69.2721,7.1799,36.8527,405105.55,307.02,2010,4,2,Friday,2.2942240603581308
2010-04-12,71.12,71.83,70.43,70.91,152805.0,0.0706,1.4,72.738,68.4496,117.6339,71.6418,71.2154,0.4265,0.8177,76.4213,69.0547,7.3665,35.5967,382727.0,307.31,2010,4,2,Monday,2.261948525388113
2010-04-13,70.92,72.01,70.45,72.01,274906.0,1.5513,1.56,72.617,68.6242,116.7381,71.6985,71.2742,0.4242,0.739,76.2244,69.0096,7.2149,37.7321,347467.45,313.62,2010,4,2,Tuesday,2.260455284831764
2010-04-14,72.26,72.95,71.7,72.58,214087.0,0.7916,1.25,72.56,68.7578,115.8953,71.8341,71.371,0.4631,0.6838,76.1299,68.9901,7.1398,50.8943,349643.4,316.9,2010,4,2,Wednesday,2.2573697468284335
2010-04-15,72.9,73.2,72.5,72.7,178934.0,0.1653,0.7,72.42,68.878,115.0177,71.9673,71.4694,0.4979,0.6466,75.7133,69.1267,6.5867,56.9134,346975.95,317.59,2010,4,2,Thursday,2.234703002550654
2010-04-16,72.12,73.68,71.9,72.45,415405.0,-0.3439,1.78,72.268,68.967,114.2357,72.0416,71.5421,0.4995,0.6172,75.2285,69.3075,5.9211,60.2455,353463.45,316.15,2010,4,2,Friday,2.22080211991429
2010-04-19,71.53,72.93,70.99,71.41,278880.0,-1.4355,1.94,72.1,69.0752,113.4243,71.9444,71.5323,0.4121,0.5762,74.8355,69.3645,5.471,43.8503,355036.2,310.18,2010,4,2,Monday,2.2336746289285854
2010-04-20,72.5,74.67,72.33,73.6,382178.0,3.0668,2.34,72.0245,69.295,112.6643,72.1991,71.6854,0.5137,0.5637,74.4791,69.5699,4.9093,57.6535,342396.95,322.76,2010,4,2,Tuesday,1.8280524360420443
2010-04-21,74.58,76.3,74.01,75.63,582208.0,2.7582,2.29,72.0205,69.551,111.9494,72.7269,71.9776,0.7493,0.6008,74.45,69.591,4.859,71.7242,352778.3,334.42,2010,4,2,Wednesday,1.8890368892060636
2010-04-22,75.81,76.96,74.57,74.65,466937.0,-1.2958,2.39,72.135,69.7646,111.2445,73.0228,72.1756,0.8472,0.6501,74.8329,69.4371,5.3958,63.4962,329345.05,328.79,2010,4,2,Thursday,1.8678564723219808
2010-04-23,74.43,75.44,73.66,73.66,448300.0,-1.3262,1.78,72.2605,69.9444,110.5264,73.1208,72.2855,0.8353,0.6871,74.9987,69.5223,5.4764,58.2007,330484.45,323.1,2010,4,2,Friday,1.887879505713134
